date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:19:48	95/95	---M--	200	added ('OK')	text/plain	etag:%22452c1e1-5f-616675c3%22	http://acrotel/robots.txt		(from )
19:19:48	29962/29962	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/	C:/My%20Web%20Sites/acrotel/acrotel/index.html	(from )
19:19:48	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:19:48%20GMT	http://acrotel/images/common/ogimage.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ogimage.gif	(from http://acrotel/)
19:19:49	696/696	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19:48%20GMT	http://acrotel/404error.html	C:/My%20Web%20Sites/acrotel/acrotel/404error.html	(from http://acrotel/)
19:19:49	8664/8664	---MCZ	200	added ('OK')	text/css	etag:W/%224554271-21d8-6153b005%22	http://acrotel/common/css/font.css	C:/My%20Web%20Sites/acrotel/acrotel/common/css/font.css	(from http://acrotel/)
19:19:49	15319/15319	---MCZ	200	added ('OK')	text/css	etag:W/%22455426d-3bd7-6196f5e7%22	http://acrotel/common/css/base.css?v=20211231071948	C:/My%20Web%20Sites/acrotel/acrotel/common/css/basef085.css	(from http://acrotel/)
19:19:50	1809/1809	---MCZ	200	added ('OK')	text/css	etag:W/%22455426b-711-6153b4a9%22	http://acrotel/common/css/layout.css?v=20211231071948	C:/My%20Web%20Sites/acrotel/acrotel/common/css/layoutf085.css	(from http://acrotel/)
19:19:50	39271/39271	---MCZ	200	added ('OK')	text/css	etag:W/%224554273-9967-61b2bc77%22	http://acrotel/common/css/content.css?v=20211231071948	C:/My%20Web%20Sites/acrotel/acrotel/common/css/contentf085.css	(from http://acrotel/)
19:19:50	23810/23810	---MCZ	200	added ('OK')	text/css	etag:W/%224554272-5d02-6153b005%22	http://acrotel/common/css/board.css?v=20211231071948	C:/My%20Web%20Sites/acrotel/acrotel/common/css/boardf085.css	(from http://acrotel/)
19:19:51	3649/3649	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245487ef-e41-6188877f%22	http://acrotel/common/js/script_top.js?v=1	C:/My%20Web%20Sites/acrotel/acrotel/common/js/script_top3860.js	(from http://acrotel/)
19:19:52	95788/95788	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245487d3-1762c-6153b017%22	http://acrotel/common/js/jquery-1.11.1.min.js	C:/My%20Web%20Sites/acrotel/acrotel/common/js/jquery-1.11.1.min.js	(from http://acrotel/)
19:19:52	19810/19810	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245487e4-4d62-6153b016%22	http://acrotel/common/js/common.js?v=20211231071948	C:/My%20Web%20Sites/acrotel/acrotel/common/js/commonf085.js	(from http://acrotel/)
19:19:52	71752/71752	---M-Z	200	added ('OK')	text/css	etag:%225eb436a8-11848%22	https://cdnjs.cloudflare.com/ajax/libs/animate.css/4.0.0/animate.min.css	C:/My%20Web%20Sites/acrotel/cdnjs.cloudflare.com/ajax/libs/animate.css/4.0.0/animate.min.css	(from http://acrotel/)
19:19:52	5498/5498	---MCZ	200	added ('OK')	text/css	etag:W/%22455c415-157a-6153b019%22	http://acrotel/common/css/slick/slick.css?v=20211231071948	C:/My%20Web%20Sites/acrotel/acrotel/common/css/slick/slickf085.css	(from http://acrotel/)
19:19:52	4445/4445	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245487e9-115d-6153b016%22	http://acrotel/common/js/circle-progress.min.js	C:/My%20Web%20Sites/acrotel/acrotel/common/js/circle-progress.min.js	(from http://acrotel/)
19:19:53	4803/4803	---MCZ	200	added ('OK')	application/javascript	etag:W/%224550027-12c3-6153b01b%22	http://acrotel/common/js/slick/scripts1.js	C:/My%20Web%20Sites/acrotel/acrotel/common/js/slick/scripts1.js	(from http://acrotel/)
19:19:53	4504/4504	---M--	200	added ('OK')	image/png	etag:%2245a801d-1198-61653608%22	http://acrotel/images/common/logo1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/logo1.png	(from http://acrotel/)
19:19:53	92073/92073	---MCZ	200	added ('OK')	application/javascript	etag:W/%224550028-167a9-6153b01b%22	http://acrotel/common/js/slick/slick.js	C:/My%20Web%20Sites/acrotel/acrotel/common/js/slick/slick.js	(from http://acrotel/)
19:19:53	13813/13813	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/wyndham/wyndham.php	C:/My%20Web%20Sites/acrotel/acrotel/wyndham/wyndham.html	(from http://acrotel/)
19:19:54	13547/13547	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/wyndham/brand.php	C:/My%20Web%20Sites/acrotel/acrotel/wyndham/brand.html	(from http://acrotel/)
19:19:54	13283/13283	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/info/overview.php	C:/My%20Web%20Sites/acrotel/acrotel/info/overview.html	(from http://acrotel/)
19:19:54	13388/13388	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/direction/direction.php	C:/My%20Web%20Sites/acrotel/acrotel/direction/direction.html	(from http://acrotel/)
19:19:54	13181/13181	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/premium/premium.php	C:/My%20Web%20Sites/acrotel/acrotel/premium/premium.html	(from http://acrotel/)
19:19:55	14485/14485	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/location/location.php	C:/My%20Web%20Sites/acrotel/acrotel/location/location.html	(from http://acrotel/)
19:19:55	13276/13276	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/unit/plan.php	C:/My%20Web%20Sites/acrotel/acrotel/unit/plan.html	(from http://acrotel/)
19:19:55	13334/13334	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/unit/special.php	C:/My%20Web%20Sites/acrotel/acrotel/unit/special.html	(from http://acrotel/)
19:19:56	13232/13232	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/unit/community.php	C:/My%20Web%20Sites/acrotel/acrotel/unit/community.html	(from http://acrotel/)
19:19:56	18840/18840	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/unit/type.php	C:/My%20Web%20Sites/acrotel/acrotel/unit/type.html	(from http://acrotel/)
19:19:56	34758/34758	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/register/client.php	C:/My%20Web%20Sites/acrotel/acrotel/register/client.html	(from http://acrotel/)
19:19:56	18762/18762	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/reserve/visit.php	C:/My%20Web%20Sites/acrotel/acrotel/reserve/visit.html	(from http://acrotel/)
19:19:57	18737/18737	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/register/media.php	C:/My%20Web%20Sites/acrotel/acrotel/register/media.html	(from http://acrotel/)
19:19:57	3875/3875	---M--	200	added ('OK')	image/png	etag:%2245a8018-f23-6153afd0%22	http://acrotel/images/common/top_tel1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/top_tel1.png	(from http://acrotel/)
19:19:57	24297/24297	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Dec%202021%2010:19%20%20GMT	http://acrotel/register/news.php	C:/My%20Web%20Sites/acrotel/acrotel/register/news.html	(from http://acrotel/)
19:19:57	3873/3873	---M--	200	added ('OK')	image/png	etag:%2245a801f-f21-6153afd0%22	http://acrotel/images/common/btn_client1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/btn_client1.png	(from http://acrotel/)
19:20:03	46309/46309	---M--	200	added ('OK')	image/png	etag:%2245d0048-b4e5-6153afd1%22	http://acrotel/images/main/bnn_cf1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/main/bnn_cf1.png	(from http://acrotel/)
19:20:55	354402/354402	---M--	200	added ('OK')	image/jpeg	etag:%2245d0037-56862-6153afd1%22	http://acrotel/images/main/slide_location1.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/main/slide_location1.jpg	(from http://acrotel/)
19:21:05	385086/385086	---M--	200	added ('OK')	image/jpeg	etag:%2245d003d-5e03e-6153afd2%22	http://acrotel/images/main/slide_location4.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/main/slide_location4.jpg	(from http://acrotel/)
19:21:08	437232/437232	---M--	200	added ('OK')	image/jpeg	etag:%2245d0041-6abf0-6153afd1%22	http://acrotel/images/main/slide_location2.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/main/slide_location2.jpg	(from http://acrotel/)
19:21:51	351373/351373	---M--	200	added ('OK')	image/jpeg	etag:%2245d002f-55c8d-6153afd2%22	http://acrotel/images/main/slide_location5.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/main/slide_location5.jpg	(from http://acrotel/)
19:22:16	418081/418081	---M--	200	added ('OK')	image/jpeg	etag:%2245d0042-66121-6153afd2%22	http://acrotel/images/main/slide_location7.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/main/slide_location7.jpg	(from http://acrotel/)
19:22:32	538164/538164	---M--	200	added ('OK')	image/jpeg	etag:%2245d0043-83634-6153afd2%22	http://acrotel/images/main/slide_location6.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/main/slide_location6.jpg	(from http://acrotel/)
19:22:48	519124/519124	---M--	200	added ('OK')	image/jpeg	etag:%2245d0032-7ebd4-616e9201%22	http://acrotel/images/main/img1_1_211019.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/main/img1_1_211019.jpg	(from http://acrotel/)
19:23:14	359415/359415	---M--	200	added ('OK')	image/jpeg	etag:%2245d004d-57bf7-6153afd1%22	http://acrotel/images/main/img1_3.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/main/img1_3.jpg	(from http://acrotel/)
19:23:35	124067/124067	---MCZ	200	added ('OK')	text/plain	etag:W/%221284b6d-1e4a3-61add257%22	http://acrotel/upload_design/popup/1638781527_popup_image	C:/My%20Web%20Sites/acrotel/acrotel/upload_design/popup/1638781527_popup_image	(from http://acrotel/)
19:23:35	115105/115105	---MCZ	200	added ('OK')	text/plain	etag:W/%221284856-1c1a1-61a81e49%22	http://acrotel/upload_design/popup/1638407753_popup_image	C:/My%20Web%20Sites/acrotel/acrotel/upload_design/popup/1638407753_popup_image	(from http://acrotel/)
19:23:36	4856/4856	---M--	200	added ('OK')	image/png	etag:%2245a801e-12f8-61729ad3%22	http://acrotel/images/common/footer_logo1.png?v=1	C:/My%20Web%20Sites/acrotel/acrotel/images/common/footer_logo13860.png	(from http://acrotel/)
19:23:37	4940/4940	---M--	200	added ('OK')	image/png	etag:%2245a8019-134c-6153afd0%22	http://acrotel/images/common/footer_tel1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/footer_tel1.png	(from http://acrotel/)
19:23:37	12792/12792	---M--	200	added ('OK')	image/png	etag:%221284981-31f8-619c5636%22	http://acrotel/images/common/footer_partner1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/footer_partner1.png	(from http://acrotel/)
19:23:38	20102/20102	---M-Z	200	added ('OK')	application/javascript	etag:%2260f67bc8-4e86%22	http://wcs.naver.net/wcslog.js	C:/My%20Web%20Sites/acrotel/wcs.naver.net/wcslog.js	(from http://acrotel/)
19:23:44	452338/452338	---M--	200	added ('OK')	image/jpeg	etag:%2245d0030-6e6f2-6153afd1%22	http://acrotel/images/main/slide_cont1.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/main/slide_cont1.jpg	(from http://acrotel/)
19:24:10	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:09%20GMT	http://acrotel/images/common/ico/dot2.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/dot2.36.delayed	(from http://acrotel/common/css/base.css?v=20211231071948)
19:24:10	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:10%20GMT	http://acrotel/images/common/bul_sqr1.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/common/bul_sqr1.gif	(from http://acrotel/common/css/base.css?v=20211231071948)
19:24:11	2713/2713	---M--	200	added ('OK')	image/gif	etag:%2245b0159-a99-6153afd3%22	http://acrotel/images/common/btn/btn_filebrowser.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/common/btn/btn_filebrowser.gif	(from http://acrotel/common/css/base.css?v=20211231071948)
19:24:11	3042/3042	---M--	200	added ('OK')	image/png	etag:%2245ac202-be2-6153afd4%22	http://acrotel/images/common/ico/ico_checkbox1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/ico_checkbox1.png	(from http://acrotel/common/css/content.css?v=20211231071948)
19:24:12	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:11%20GMT	http://acrotel/common/css/images/common/btn_bul1.png	C:/My%20Web%20Sites/acrotel/acrotel/common/css/images/common/btn_bul1.png	(from http://acrotel/common/css/content.css?v=20211231071948)
19:24:12	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:12%20GMT	http://acrotel/images/common/btn_gnb1.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/common/btn_gnb1.gif	(from http://acrotel/common/css/content.css?v=20211231071948)
19:24:13	2946/2946	---M--	200	added ('OK')	image/png	etag:%2245b0141-b82-6153afd3%22	http://acrotel/images/common/btn/btn_play1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/btn/btn_play1.png	(from http://acrotel/common/css/content.css?v=20211231071948)
19:24:13	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:12%20GMT	http://acrotel/reserve/images/bg1.png	C:/My%20Web%20Sites/acrotel/acrotel/reserve/images/bg1.png	(from http://acrotel/common/css/content.css?v=20211231071948)
19:24:13	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:13%20GMT	http://acrotel/reserve/images/bg2.png	C:/My%20Web%20Sites/acrotel/acrotel/reserve/images/bg2.png	(from http://acrotel/common/css/content.css?v=20211231071948)
19:24:14	2954/2954	---M--	200	added ('OK')	image/png	etag:%2245f4541-b8a-61778ee8%22	http://acrotel/reserve/images/btn_check.png	C:/My%20Web%20Sites/acrotel/acrotel/reserve/images/btn_check.png	(from http://acrotel/common/css/content.css?v=20211231071948)
19:24:14	3256/3256	---M--	200	added ('OK')	image/png	etag:%2245f4542-cb8-61778ee8%22	http://acrotel/reserve/images/btn_arr1.png	C:/My%20Web%20Sites/acrotel/acrotel/reserve/images/btn_arr1.png	(from http://acrotel/common/css/content.css?v=20211231071948)
19:24:15	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:14%20GMT	http://acrotel/images/sitemap/bg_tit1.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/sitemap/bg_tit1.gif	(from http://acrotel/common/css/content.css?v=20211231071948)
19:24:15	3025/3025	---M--	200	added ('OK')	image/png	etag:%2245ac223-bd1-6153afd5%22	http://acrotel/images/common/ico/ico_sch1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/ico_sch1.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:16	2865/2865	---M--	200	added ('OK')	image/png	etag:%2245ac21b-b31-6153afd4%22	http://acrotel/images/common/ico/ico_arr1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/ico_arr1.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:17	3150/3150	---M--	200	added ('OK')	image/png	etag:%2245b0142-c4e-6153afd4%22	http://acrotel/images/common/btn/ico_onoff1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/btn/ico_onoff1.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:17	3056/3056	---M--	200	added ('OK')	image/png	etag:%2245ac20f-bf0-6153afd5%22	http://acrotel/images/common/ico/ico_q1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/ico_q1.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:18	2977/2977	---M--	200	added ('OK')	image/png	etag:%2245ac21e-ba1-6153afd4%22	http://acrotel/images/common/ico/ico_a1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/ico_a1.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:18	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:18%20GMT	http://acrotel/images/sustainability/ico7_1_1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/sustainability/ico7_1_1.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:19	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:18%20GMT	http://acrotel/images/common/ico/bg_tit1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/bg_tit1.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:19	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:18%20GMT	http://acrotel/images/common/ico/ico_home2.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/ico_home2.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:19	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:19%20GMT	http://acrotel/images/common/ico/ico_back1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/ico_back1.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:19	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:19%20GMT	http://acrotel/images/common/ico/ico_qna1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/ico_qna1.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:20	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:19%20GMT	http://acrotel/images/common/ico/bg_line1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/bg_line1.png	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:20	78/78	---M--	200	added ('OK')	image/gif	etag:%2245ac21f-4e-6153afd4%22	http://acrotel/images/common/ico/bul_arr01.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/bul_arr01.gif	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:20	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:20%20GMT	http://acrotel/images/common/ico/ico_loding.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/ico_loding.gif	(from http://acrotel/common/css/board.css?v=20211231071948)
19:24:21	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2245ac20a-1052-6153afd4%22	http://acrotel/images/common/ico/ajax-loader.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/common/ico/ajax-loader.gif	(from http://acrotel/common/css/slick/slick.css?v=20211231071948)
19:24:22	3058/3058	---M--	200	added ('OK')	image/png	etag:%2245d0044-bf2-6153afd1%22	http://acrotel/images/main/btn_arr1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/main/btn_arr1.png	(from http://acrotel/common/css/slick/slick.css?v=20211231071948)
19:24:22	3083/3083	---M--	200	added ('OK')	image/png	etag:%2245d003b-c0b-6153afd1%22	http://acrotel/images/main/btn_arr2.png	C:/My%20Web%20Sites/acrotel/acrotel/images/main/btn_arr2.png	(from http://acrotel/common/css/slick/slick.css?v=20211231071948)
19:24:23	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:22%20GMT	http://acrotel/images/main/btn_slide1.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/main/btn_slide1.gif	(from http://acrotel/common/css/slick/slick.css?v=20211231071948)
19:24:23	219/219	---MC-	302	error ('Found')	text/html	date:Fri,%2031%20Dec%202021%2010:24:23%20GMT	http://acrotel/images/main/btn_slide1.gif	C:/My%20Web%20Sites/acrotel/acrotel/images/main/btn_slide1.gif	(from http://acrotel/common/css/slick/slick.css?v=20211231071948)
19:24:24	3102/3102	---M--	200	added ('OK')	image/png	etag:%2245d0034-c1e-6153afd1%22	http://acrotel/images/main/btn_roll1.png	C:/My%20Web%20Sites/acrotel/acrotel/images/main/btn_roll1.png	(from http://acrotel/common/css/slick/slick.css?v=20211231071948)
19:24:25	15319/15319	---MCZ	200	added ('OK')	text/css	etag:W/%22455426d-3bd7-6196f5e7%22	http://acrotel/common/css/base.css?v=20211231071953	C:/My%20Web%20Sites/acrotel/acrotel/common/css/baseccf2.css	(from http://acrotel/wyndham/wyndham.php)
19:24:26	1809/1809	---MCZ	200	added ('OK')	text/css	etag:W/%22455426b-711-6153b4a9%22	http://acrotel/common/css/layout.css?v=20211231071953	C:/My%20Web%20Sites/acrotel/acrotel/common/css/layoutccf2.css	(from http://acrotel/wyndham/wyndham.php)
19:24:27	39271/39271	---MCZ	200	added ('OK')	text/css	etag:W/%224554273-9967-61b2bc77%22	http://acrotel/common/css/content.css?v=20211231071953	C:/My%20Web%20Sites/acrotel/acrotel/common/css/contentccf2.css	(from http://acrotel/wyndham/wyndham.php)
19:24:29	23810/23810	---MCZ	200	added ('OK')	text/css	etag:W/%224554272-5d02-6153b005%22	http://acrotel/common/css/board.css?v=20211231071953	C:/My%20Web%20Sites/acrotel/acrotel/common/css/boardccf2.css	(from http://acrotel/wyndham/wyndham.php)
19:24:31	19810/19810	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245487e4-4d62-6153b016%22	http://acrotel/common/js/common.js?v=20211231071953	C:/My%20Web%20Sites/acrotel/acrotel/common/js/commonccf2.js	(from http://acrotel/wyndham/wyndham.php)
19:26:13	926340/926340	---MCZ	200	added ('OK')	text/plain	etag:W/%2245601ca-e2284-6153b012%22	http://acrotel/common/font/NotoSansKR-Light.woff2	C:/My%20Web%20Sites/acrotel/acrotel/common/font/NotoSansKR-Light.woff2	(from http://acrotel/common/css/font.css)
19:26:15	14629/14629	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245487ec-3925-6153b018%22	http://acrotel/common/js/SplitText.js	C:/My%20Web%20Sites/acrotel/acrotel/common/js/SplitText.js	(from http://acrotel/wyndham/wyndham.php)
19:26:22	104813/104813	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245487e5-1996d-6153b018%22	http://acrotel/common/js/TweenMax.min.js	C:/My%20Web%20Sites/acrotel/acrotel/common/js/TweenMax.min.js	(from http://acrotel/wyndham/wyndham.php)
19:26:23	2912/2912	---MCZ	200	added ('OK')	text/css	etag:W/%22455812a-b60-6153b019%22	http://acrotel/common/css/jssor/jssor.css	C:/My%20Web%20Sites/acrotel/acrotel/common/css/jssor/jssor.css	(from http://acrotel/wyndham/wyndham.php)
19:26:27	93570/93570	---MCZ	200	added ('OK')	application/javascript	etag:W/%22454c170-16d82-6153b01d%22	http://acrotel/common/js/jssor/jssor.js	C:/My%20Web%20Sites/acrotel/acrotel/common/js/jssor/jssor.js	(from http://acrotel/wyndham/wyndham.php)
19:26:28	11534/11534	---MCZ	200	added ('OK')	application/javascript	etag:W/%22454c175-2d0e-6153b01a%22	http://acrotel/common/js/jssor/scripts2.js	C:/My%20Web%20Sites/acrotel/acrotel/common/js/jssor/scripts2.js	(from http://acrotel/wyndham/wyndham.php)
19:26:30	170227/170227	---MCZ	200	added ('OK')	application/javascript	etag:W/%22454c172-298f3-6153b01a%22	http://acrotel/common/js/jssor/jssor.slider.js	C:/My%20Web%20Sites/acrotel/acrotel/common/js/jssor/jssor.slider.js	(from http://acrotel/wyndham/wyndham.php)
19:29:23	15319/15319	---MCZ	200	added ('OK')	text/css	etag:W/%22455426d-3bd7-6196f5e7%22	http://acrotel/common/css/base.css?v=20211231071954	C:/My%20Web%20Sites/acrotel/acrotel/common/css/base5f98.css	(from http://acrotel/direction/direction.php)
19:29:24	1809/1809	---MCZ	200	added ('OK')	text/css	etag:W/%22455426b-711-6153b4a9%22	http://acrotel/common/css/layout.css?v=20211231071954	C:/My%20Web%20Sites/acrotel/acrotel/common/css/layout5f98.css	(from http://acrotel/direction/direction.php)
19:29:25	39271/39271	---MCZ	200	added ('OK')	text/css	etag:W/%224554273-9967-61b2bc77%22	http://acrotel/common/css/content.css?v=20211231071954	C:/My%20Web%20Sites/acrotel/acrotel/common/css/content5f98.css	(from http://acrotel/direction/direction.php)
19:29:27	23810/23810	---MCZ	200	added ('OK')	text/css	etag:W/%224554272-5d02-6153b005%22	http://acrotel/common/css/board.css?v=20211231071954	C:/My%20Web%20Sites/acrotel/acrotel/common/css/board5f98.css	(from http://acrotel/direction/direction.php)
19:29:29	19810/19810	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245487e4-4d62-6153b016%22	http://acrotel/common/js/common.js?v=20211231071954	C:/My%20Web%20Sites/acrotel/acrotel/common/js/common5f98.js	(from http://acrotel/direction/direction.php)
19:29:38	2245792/2245792	---M--	200	added ('OK')	application/x-font-otf	etag:%2245601c6-2244a0-6153b012%22	http://acrotel/common/font/NotoSansKR-Light.otf	C:/My%20Web%20Sites/acrotel/acrotel/common/font/NotoSansKR-Light.otf	(from http://acrotel/common/css/font.css)
19:30:11	261701/261701	---M--	200	added ('OK')	image/jpeg	etag:%2245c800e-3fe45-6153afd0%22	http://acrotel/images/direction/direction1.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/direction/direction1.jpg	(from http://acrotel/direction/direction.php)
19:30:13	20020/20020	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2031%20Dec%202021%2010:30:12%20GMT	https://player.vimeo.com/api/player.js	C:/My%20Web%20Sites/acrotel/player.vimeo.com/api/player.js	(from http://acrotel/location/location.php)
19:30:34	1222172/1222172	---M--	200	added ('OK')	image/jpeg	etag:%2245a41df-12a61c-616e91f7%22	http://acrotel/images/info/overview1_211019.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/info/overview1_211019.jpg	(from http://acrotel/info/overview.php)
19:33:01	904436/904436	---M--	200	added ('OK')	image/jpeg	etag:%2245cc003-dccf4-6180a2d9%22	http://acrotel/images/location/location1_2_211102.jpg	C:/My%20Web%20Sites/acrotel/acrotel/images/location/location1_2_211102.jpg	(from http://acrotel/location/location.php)
19:33:02	15319/15319	---MCZ	200	added ('OK')	text/css	etag:W/%22455426d-3bd7-6196f5e7%22	http://acrotel/common/css/base.css?v=20211231071955	C:/My%20Web%20Sites/acrotel/acrotel/common/css/base56c5.css	(from http://acrotel/unit/special.php)
19:33:03	1809/1809	---MCZ	200	added ('OK')	text/css	etag:W/%22455426b-711-6153b4a9%22	http://acrotel/common/css/layout.css?v=20211231071955	C:/My%20Web%20Sites/acrotel/acrotel/common/css/layout56c5.css	(from http://acrotel/unit/special.php)
19:33:04	39271/39271	---MCZ	200	added ('OK')	text/css	etag:W/%224554273-9967-61b2bc77%22	http://acrotel/common/css/content.css?v=20211231071955	C:/My%20Web%20Sites/acrotel/acrotel/common/css/content56c5.css	(from http://acrotel/unit/special.php)
